candidate_id,matched_wedding_id,venue_handle,candidate_date,ben_wedding_date,date_delta_days,vendor_jaccard,candidate_post_count,ben_wedding_post_count,jeremy_post_urls,ben_wedding_post_urls,candidate_vendors,ben_wedding_vendors
2579,678,"cantignypark",2026-07-09,2026-06-17,22,0.0769231,1,1,"https://www.instagram.com/p/Dak6jE3kVAI/","https://www.instagram.com/p/DZs55HJFAa4/","hair: @artistryhairbridal | photographer: @adeereebphotography | venue: @cantignypark | videographer: @aforevermore.co | videographer: @foreverhellofilms","venue: @cantignypark | planner: @afterglowweddingsandevents | photographer: @graphsbygretch | florist: @willrettflowercompany | dj: @toastandjamdjs | cake: @sweetmandybs | transportation: @royalcarriage_limo | beauty_other: @debpetrielli | beauty_other: @windycityglam"
2582,626,"formentoschi",2026-07-09,2026-06-06,33,0.583333,1,1,"https://www.instagram.com/p/DalL3Y9GgiX/","https://www.instagram.com/p/DZPy8kvuPvf/","cake: @ecbg_studio | dj: @totalharmonyent | florist: @sweet.peadesignstudio | hair: @ashleyyounghair | makeup: @makeupwithsandyg | photographer: @varya.png | planner: @afterglowweddingsandevents | venue: @formentoschi | videographer: @kostoproduction","venue: @formentoschi | planner: @afterglowweddingsandevents | photographer: @varya.png | videographer: @kostoproduction | florist: @sweet.peadesignstudio | hair: @ashleyyounghair | attire: @honey_bridal | cake: @ecbg_studio | rentals: @party_arch | other: @makeupwithsandyg"
2595,937,"thefarmhouseplainfield",2026-07-14,2026-07-22,8,0.416667,1,2,"https://www.instagram.com/p/Dav9syvoHhz/","https://www.instagram.com/p/Db5u2AyTgdJ/ | https://www.instagram.com/p/DbGvU1TTfDF/","cake: @deettasbakery | dj: @okynegroup | florist: @stemsandpetalsplainfield | hair: @kristenlpaige | makeup: @magnificentbrides | planner: @bigcitybride | planner: @jena__hansen | venue: @thefarmhouseplainfield","venue: @thefarmhouseplainfield | planner: @bigcitybride | photographer: @spoonphotodesign | videographer: @gordino_photoandvideo | florist: @stemsandpetalsplainfield | makeup: @magnificentbrides | dj: @okynemedialab | cake: @deettasbakery | catering: @chef_by_request"
2598,1237,"revelspace",2026-07-14,2026-08-13,30,0.909091,2,1,"https://www.instagram.com/p/DaxmwQdiMOu/ | https://www.instagram.com/p/DbGM_pWCJkk/","https://www.instagram.com/p/Db-7qe8AgsV/","attire: @dessygroup | attire: @dimitrasbridalcouture | beauty_other: @rarebirdbeauties | cake: @alliancebakery | catering: @jules_bbe | catering: @limelightcatering | florist: @ilana.weisbach | florist: @revel_decor | hotel: @hamptonbyhilton | hotel: @marquis_chicago | musician: @rushstreetrhythm | officiant: @somethingprofoundweddings | photobooth: @pixterphotobooth | photographer: @allisonfrancois_ | planner: @olivefineweddings | stationery: @steraclepress | transportation: @premiertrolley | transportation: @ridestg | transportation: @vipvaletservices | venue: @revelspace | videographer: @ziinoweddingfilms","venue: @revelspace | planner: @olivefineweddings | photographer: @allisonfrancois_ | videographer: @ziinoweddingfilms | florist: @revel_decor | musician: @rushstreetrhythm | attire: @dessygroup | attire: @dimitrasbridalcouture | stationery: @steraclepress | cake: @alliancebakery | catering: @jules_bbe | catering: @limelightcatering | transportation: @premiertrolley | transportation: @ridestg | transportation: @vipvaletservices | photobooth: @pixterphotobooth | officiant: @somethingprofoundweddings | hotel: @hamptonbyhilton | hotel: @marquis_chicago | beauty_other: @rarebirdbeauties | other: @portilloshotdogs"
2599,1226,"adlerplanet",2026-07-14,2026-08-13,30,0.44,1,1,"https://www.instagram.com/p/DayEoONgbXo/","https://www.instagram.com/p/Db_4ebxJuff/","band: @goldcoastevents | band: @thechicagoplayers | cake: @sweetmandybs | catering: @fftchicago | dj: @sparkentgroup | hair: @magnificentbrides | hotel: @parkhyattchicago | makeup: @danielagarciabeauty | photobooth: @photique.co | photographer: @lillyphoto | planner: @alexakarkazis | planner: @thecreativeplanners | rentals: @lafleur.decor | stationery: @idjmad | transportation: @chicagosupercoach | venue: @adlerplanet","venue: @adlerplanet | planner: @alexakarkazis | planner: @thecreativeplanners | photographer: @lillyphoto | hair: @magnificentbrides | makeup: @danielagarciabeauty | dj: @dridstar | dj: @sparkentgroup | musician: @komaldagaria | musician: @thechicagoplayers | musician: @windycitydiamonds | attire: @enauranewyork | cake: @sweetmandybs | catering: @fftchicago | rentals: @alyona_lafleur | rentals: @lafleur.decor | rentals: @lafleurdecor.miami | photobooth: @plan.a.studios | hotel: @parkhyattchicago | other: @johnkatesart"
2613,702,"cityhallchicagoevents",2026-07-16,2026-06-21,25,0.705882,1,2,"https://www.instagram.com/p/Da1IlZIyO6X/","https://www.instagram.com/p/DZ2hthtRkMg/ | https://www.instagram.com/p/DZ3L80iCeuM/","attire: @crystalbrideofficial | attire: @menswearhouse | catering: @blueplatechicago | dj: @okynegroup | florist: @athanasiadesign | hair: @pinmeupchicago | makeup: @pinmeupchicago | planner: @rz.pao | planner: @shh.events | planner: @vanessa__delaney | transportation: @partybuschicagoemperor | venue: @cityhallchicagoevents | videographer: @blushandbriarfilms","venue: @cityhallchicagoevents | planner: @rz.pao | planner: @shh.events | planner: @vanessa__delaney | videographer: @blushandbriarfilms | florist: @athanasiadesign | hair: @hair_by_paulinagonzalez | hair: @lilymeloskinandbeauty | hair: @pinmeupchicago | makeup: @lilymeloskinandbeauty | dj: @okynegroup | attire: @crystalbrideofficial | attire: @menswearhouse | catering: @blueplatechicago | transportation: @partybuschicagoemperor | other: @yellowshoeseventrentals"
2615,855,"ivyroomchicago",2026-07-16,2026-07-14,2,0.105263,1,1,"https://www.instagram.com/p/Da25hX6FZt1/","https://www.instagram.com/p/Dax5lO0xOuE/","beauty_other: @anomaliebeautyagency | cake: @bittersweetpastryshop | catering: @ivyroomchicago | dj: @highsocietyorch | florist: @yannidesignstudio | photographer: @mayahleephotography | photographer: @mlp.associates | planner: @kflens | planner: @wedicity_ | transportation: @chicagocloud9limos | venue: @ivyroomchicago | videographer: @jonathanpalomo_ | videographer: @mayahleephotography","venue: @ivyroomchicago | photographer: @randialycephoto | florist: @petalpushr | dj: @stylemattersdjs | musician: @quartetparapluie | transportation: @chicagocloud9limos | other: @blushandbraidsbeautybar | other: @stjosaphatparish"
2629,678,"cantignypark",2026-07-17,2026-06-17,30,0.0588235,2,1,"https://www.instagram.com/p/Da4H7dSjbl3/ | https://www.instagram.com/p/Da5i3d_kd5B/","https://www.instagram.com/p/DZs55HJFAa4/","attire: @mira_couture | attire: @theblacktux | florist: @themomentintime_ | hair: @glamhairbyjoanna | makeup: @beautybytassi | photographer: @williams_emily | planner: @northwestweddings | venue: @cantignypark | videographer: @chi.movies","venue: @cantignypark | planner: @afterglowweddingsandevents | photographer: @graphsbygretch | florist: @willrettflowercompany | dj: @toastandjamdjs | cake: @sweetmandybs | transportation: @royalcarriage_limo | beauty_other: @debpetrielli | beauty_other: @windycityglam"
2630,1167,"waldenchicago",2026-07-17,2026-08-10,24,0.0526316,1,1,"https://www.instagram.com/p/Da5EAu_FXJF/","https://www.instagram.com/p/Db3hW1ssn9j/","attire: @bellabelleshoes | attire: @knotstandard | attire: @mira_couture | attire: @netadover_bridal | florist: @thistleandplume | hair: @nichebeauty.bykaedi | jeweler: @rljewelers | makeup: @joeysoluvly | photographer: @genuinelyjo | venue: @waldenchicago","venue: @waldenchicago | photographer: @anapiersonphotography | videographer: @wholeheartvideo | florist: @sweet.peadesignstudio | hair: @krystlefrey | dj: @djdoncarlo | band: @mdmentertainmentchicago | catering: @cannoliboychicago | rentals: @windycitylinen | other: @doncarloevents"
2631,710,"chicagoculturalcenter",2026-07-17,2026-06-23,24,0.12,1,2,"https://www.instagram.com/p/Da5YWBxGkvO/","https://www.instagram.com/p/DZ-lXOGREwL/ | https://www.instagram.com/p/DZ8JxmegZTk/","beauty_other: @diemangiebeauty | catering: @jandlcatering | dj: @312entertainment | dj: @djakib | florist: @yannidesignstudio | photographer: @amandamegmiller | planner: @_eleganteweddingsandevents | rentals: @bbjlatavola | venue: @chicagoculturalcenter | videographer: @morninglightfilmco","venue: @chicagoculturalcenter | planner: @detailschi | photographer: @danaannweddings | photographer: @goldenhoursweddings | videographer: @aforevermore.co | florist: @hmrdesigns | florist: @twbaker.events | dj: @djakib | dj: @goldcoastallstars | attire: @lbrbridal | attire: @suitsupply | catering: @bokacateringchicago | catering: @bokachicago | rentals: @bbjlatavola | rentals: @tablescapeseventrentals | content_creator: @aforevermore.co | other: @byaeris_ | other: @clarecfisher | other: @meaningfulletters_"
2638,1286,"uccweddings",2026-07-18,2026-08-16,29,0.117647,2,1,"https://www.instagram.com/p/Da68RXhDT7b/ | https://www.instagram.com/p/DbWhbn5RGDI/","https://www.instagram.com/p/DcHJEynv8yx/","band: @drywaterband | florist: @stevesflowermarket | hair: @pattymcguirehmuartists | photographer: @nakaiphotography | planner: @clementinechicago | planner: @suzysparacio | venue: @uccweddings | venue: @universityclubofchicago | videographer: @mirarweddings","venue: @uccweddings | venue: @universityclubofchicago | planner: @lobowles | planner: @stunningandbrilliantevents | photographer: @nicolemoriscophotography | videographer: @shutterandsound | florist: @lavenderfieldsflorist | band: @bluewaterkingsband | content_creator: @socialbridescollective | beauty_other: @byaeris_"
2642,925,"post433chicago",2026-07-18,2026-07-21,3,0.0588235,1,1,"https://www.instagram.com/p/Da79SA0jlIg/","https://www.instagram.com/p/DbEK9x3EVyr/","florist: @vh__designs | hair: @rarebirdbeauties | makeup: @esmemuaxo | musician: @brentrolland | musician: @figmedia | musician: @fretlessmusic | officiant: @iamlizrae | officiant: @lizraeandco | photobooth: @ffftchicago | photographer: @katyycarl | planner: @hbicweddings | rentals: @eleganteventlighting | venue: @post433chicago | venue: @post433events","venue: @post433chicago | planner: @emeraldeventsbysonam | dj: @hollybollyunlimited | rentals: @yannidesignstudio"
2648,1307,"revelspace",2026-07-19,2026-08-17,29,0.222222,1,1,"https://www.instagram.com/p/Da-TMBIRQy0/","https://www.instagram.com/p/DcJQjFJgIbN/","dj: @djdjones | dj: @sparkentgroup | photographer: @alishatova | planner: @lolaeventpros | rentals: @revel_decor | venue: @revelspace | videographer: @palumfilms","venue: @revelspace | planner: @revelglobalevents | catering: @limelightcatering | rentals: @revel_decor"
2657,1290,"chicagoilluminatingcompany",2026-07-21,2026-08-17,27,0.1,2,1,"https://www.instagram.com/p/DbB6LETlOfV/ | https://www.instagram.com/p/DbmRzIYjXz4/","https://www.instagram.com/p/DcJIQsRj4YU/","cake: @sweetmandybs | catering: @entertaining_co | dj: @djbryenhall | florist: @fleurinc | hair: @rarebirdbeauties | musician: @3rdcoastlive | photobooth: @ohanaeventsinc | photographer: @graphsbygretch | planner: @jenna_rainey | planner: @ohanaeventsinc | venue: @chicagoilluminatingcompany | videographer: @flowerandoakfilms","venue: @chicagoilluminatingcompany | planner: @clementinechicago | photographer: @goldenhoursweddings | videographer: @socialbridescollective | florist: @lifeinbloom | hair: @eringrahamhair | makeup: @shannonobrienweddings | catering: @entertaining_co | other: @tablescapeseventrentals | other: @thefestivefrog"
2668,1293,"bridgeportartcenter",2026-07-21,2026-08-17,27,0.1,1,1,"https://www.instagram.com/p/DbD2Fs2HAUJ/","https://www.instagram.com/p/DcKQYKfBRsF/","catering: @butterandvine | dj: @thedjfirm | florist: @westgateflowers | photographer: @wilderluststudio | venue: @bridgeportartcenter","venue: @bridgeportartcenter | florist: @thistleandplume | dj: @djvestus | content_creator: @chicagostyleweddings | other: @venuelogic | other: @weddingdaychicago"
2669,570,"thewellsley",2026-07-21,2026-05-21,61,0.333333,1,1,"https://www.instagram.com/p/DbECEcpjAu9/","https://www.instagram.com/p/DYmrl0XkSa2/","band: @upbeatorchestra | florist: @hedoniaflowers | photographer: @everly.collective | planner: @amandapevents_ | venue: @thewellsley","venue: @thewellsley | florist: @hedoniaflowers | band: @upbeatorchestra | attire: @plumebridal | attire: @verstolo | catering: @bokacateringchicago | beauty_other: @rarebirdbeauties"
2670,1120,"fschicago",2026-07-21,2026-08-06,16,0.619048,2,1,"https://www.instagram.com/p/DbEFipyCcds/ | https://www.instagram.com/p/DbtslrxCYgt/","https://www.instagram.com/p/DbtslrxCYgt/","band: @westcoastmusicevents | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | dj: @jerzymuzik | dj: @stagefactor | hair: @hairbyerinahern | musician: @goldcoastevents | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @spoonphotodesign | planner: @designereventchicago | planner: @lindsaystein | rentals: @nuagedesignsinc | venue: @fschicago","venue: @fschicago | planner: @designereventchicago | planner: @lindsaystein | photographer: @alexandersattler | photographer: @iamaaronbean | photographer: @spoonphotodesign | hair: @hairbyerinahern | dj: @jerzymuzik | dj: @stagefactor | musician: @goldcoastevents | musician: @westcoastmusicevents | rentals: @nuagedesignsinc | beauty_other: @cade.cosmetics | beauty_other: @shannonobrienweddings | other: @charlie_hilbrant | other: @frostchicago | other: @liquidskylaser | other: @magicandcocktails | other: @rishithedesigner | other: @theweddingdresser"
2674,1167,"waldenchicago",2026-07-23,2026-08-10,18,0.0526316,1,1,"https://www.instagram.com/p/DbHG5ZWmYZ8/","https://www.instagram.com/p/Db3hW1ssn9j/","attire: @weddingshoppeinc | cake: @sweetmandybs | florist: @primrose_chicago | hair: @elleartistryllc | makeup: @tamaramakeup | musician: @toastandjamdjs | photographer: @genuinelyjo | planner: @kalilaharris | venue: @waldenchicago | videographer: @durrcreative","venue: @waldenchicago | photographer: @anapiersonphotography | videographer: @wholeheartvideo | florist: @sweet.peadesignstudio | hair: @krystlefrey | dj: @djdoncarlo | band: @mdmentertainmentchicago | catering: @cannoliboychicago | rentals: @windycitylinen | other: @doncarloevents"
2679,1293,"bridgeportartcenter",2026-07-23,2026-08-17,25,0.111111,1,1,"https://www.instagram.com/p/DbI2pDgjmpD/","https://www.instagram.com/p/DcKQYKfBRsF/","hair: @makeupby_izabela | photographer: @nicholebabiezphotography | planner: @monarchcreativeevents | venue: @bridgeportartcenter","venue: @bridgeportartcenter | florist: @thistleandplume | dj: @djvestus | content_creator: @chicagostyleweddings | other: @venuelogic | other: @weddingdaychicago"
2680,745,"bridgeportartcenter",2026-07-23,2026-06-28,25,0.0952381,2,1,"https://www.instagram.com/p/DbJJp3YkdKr/ | https://www.instagram.com/p/DbL2WuNCb-u/","https://www.instagram.com/p/DaJESmjlOP3/","catering: @paramountevents | dj: @cageandaquarium | florist: @kloeckner_preferred_flowers | hair: @rhonakanehair | makeup: @rarebirdbeauties | photographer: @williams_emily | planner: @bluelilacevents | venue: @bridgeportartcenter","venue: @bridgeportartcenter | planner: @ohanaeventsinc | photographer: @graphsbygretch | videographer: @withlove_productions | florist: @bellafloraweddings | dj: @cageandaquarium | attire: @jennyyoonyc | cake: @dalysdonuts | catering: @cateredbydesign | catering: @venuelogic | transportation: @premiertrolley | photobooth: @grinandbearbooth | hotel: @ambassadorchicago | beauty_other: @pinmeupchicago | other: @artofimaginationdecor"
2687,1182,"rockwellontheriver",2026-07-24,2026-08-10,17,0.0625,4,1,"https://www.instagram.com/p/DbNHxqUlqVv/ | https://www.instagram.com/p/DbqxQOROWef/ | https://www.instagram.com/p/DbT25LbHRtL/ | https://www.instagram.com/p/DbxOdGmx29A/","https://www.instagram.com/p/Db3iTrGxN9J/","attire: @bellabiancabridalcouture | band: @goldcoastevents | band: @thechicagoplayers | beauty_other: @toshiszpyra | catering: @fftchicago | florist: @cjjanda | photographer: @nakaiphotography | planner: @chelseagildedaisleweddings | planner: @thegildedaisleweddings | stationery: @leftylucyillustrations | venue: @rockwellontheriver | venue: @venuelogic | videographer: @oldnorthfilmco","venue: @rockwellontheriver | florist: @juliettanfloraldesign | catering: @paramountevents | other: @art_imagination"
2696,1193,"morgan.mfg",2026-07-24,2026-08-11,18,0.0909091,1,1,"https://www.instagram.com/p/DbLwRL5lcVP/","https://www.instagram.com/p/Db6NOZfA0PI/","cake: @cake_chicago | catering: @fftchicago | florist: @thrivefloraldesigns | hair: @hairbymarina | hotel: @hyattchicago | makeup: @makeupbyjaquiii | musician: @maggiespeaksband | musician: @miriachi_imperial_chicago | photobooth: @pixterphotobooth | photographer: @jaelynnalexisphotography | planner: @clementinechicago | planner: @graceannmags | planner: @thegraceedit___ | stationery: @fitzgeraldsfinestationery | transportation: @besttrolleychicago | transportation: @ridestg | transportation: @vipvalet | venue: @morgan.mfg | venue: @stjameschapel | videographer: @oldnorthfilmco","venue: @morgan.mfg | planner: @bethbernstein.events | photographer: @kerricarlquist | videographer: @oldnorthfilmco | florist: @thistleandplume | hair: @bsansostiartistry | hair: @hairbybesa_ | dj: @goldcoastallstars | dj: @goldcoastevents | attire: @theweddingdresser | stationery: @steraclepress | catering: @cateringchicago | rentals: @bbjlatavola | transportation: @vipvalet | other: @4suredjs | other: @rmarkable_events"
2698,733,"thedrakechicago",2026-07-24,2026-06-26,28,0.0625,1,3,"https://www.instagram.com/p/DbLy0vyFAyM/","https://www.instagram.com/p/DadFZpakav_/ | https://www.instagram.com/p/DaDJpDcEYtP/ | https://www.instagram.com/p/DaEIiqwFLbg/","hair: @anthonycristianosalon | makeup: @jpatrickstudio | photographer: @arielle.peters | planner: @afterglowweddingsandevents | venue: @thedrakechicago","venue: @thedrakechicago | planner: @ohanaeventsinc | photographer: @graphsbygretch | videographer: @oakhouseweddingfilms | florist: @stevesflowermarket | dj: @dreamhouseproductions | musician: @andromedaduet | musician: @dbe.off | musician: @dbe.official | cake: @ecbg_studio | jeweler: @andromedaduet | beauty_other: @brow_art_salon_spa_1 | beauty_other: @lueurbeauti"
2701,753,"bridgeportartcenter",2026-07-25,2026-06-29,26,0.285714,1,1,"https://www.instagram.com/p/DbMPt9Cibgs/","https://www.instagram.com/p/DaL2jsTEfrY/","florist: @flowersfordreams | photographer: @_teresawilliams | planner: @jselevateddreams | stationery: @illustrated.bride | venue: @bridgeportartcenter | venue: @quartinochicago","venue: @bridgeportartcenter | planner: @jselevateddreams | photographer: @_teresawilliams | florist: @flowersfordreams | hair: @tamaraholdenhair | makeup: @bridesbydenise | dj: @mattroan | musician: @cloudgatequartet | attire: @bridalandformal | catering: @cocinafusioncatering | rentals: @art_imagination | other: @venuelogic"
2704,983,"sarabandechicago",2026-07-26,2026-07-27,1,0.363636,1,1,"https://www.instagram.com/p/DbOvQCAkvnS/","https://www.instagram.com/p/DbTqKxbFihW/","attire: @aisle_and_veil | attire: @christianlouboutin | cake: @bada_bakery | dj: @stylemattersdjs | florist: @thedecordirectory | hair: @kass.bridal | makeup: @makeupwithsandyg | photographer: @thekodakcollective | planner: @eventsbyrmh | venue: @sarabandechicago | videographer: @kevinclee97","venue: @sarabandechicago | planner: @eventsbyrmh | photographer: @thekodakcollective | attire: @aisle_and_veil"
2706,943,"thedalcy",2026-07-26,2026-07-23,3,0.2,1,1,"https://www.instagram.com/p/DbQvj1Qift8/","https://www.instagram.com/p/DbJULiwJN9s/","dj: @frontofhouseband | photographer: @kentdrakephoto | planner: @simplyelegantxo | venue: @thedalcy","venue: @thedalcy | planner: @lolaeventpros | photographer: @kentdrakephoto | florist: @fleurinc | hair: @rarebirdbeauties | dj: @goldcoastallstars | beauty_other: @shannonobrienweddings | other: @lolaeventpros | other: @lvi_films"
2713,985,"theblackstonehotel",2026-07-28,2026-07-27,1,0.5,1,2,"https://www.instagram.com/p/DbTrhUWGFQq/","https://www.instagram.com/p/DbTkxhrGvf2/ | https://www.instagram.com/p/DbTrhUWGFQq/","band: @chicagocatz | beauty_other: @bridalartistryteam | florist: @atmosphereeventsgroup | photographer: @marissakellyphotography | planner: @simplyelegantxo | venue: @theblackstonehotel | videographer: @aforevermore.co","venue: @theblackstonehotel | planner: @aforevermore.co | planner: @atmosphereeventsgroup | planner: @simplyelegantxo | photographer: @marissakellyphotography | videographer: @aforevermore.co | florist: @atmosphereeventsgroup | florist: @simplyelegantxo | musician: @chicagocatz | beauty_other: @bridalartistryteam | other: @chicagocatz"
2715,980,"morgan.mfg",2026-07-28,2026-07-27,1,0.5,1,1,"https://www.instagram.com/p/DbT31UzkS_v/","https://www.instagram.com/p/DbT31UzkS_v/","band: @rushstreetrhythm | catering: @entertaining_co | planner: @sostacyevents | venue: @morgan.mfg","venue: @morgan.mfg | planner: @sostacyevents | musician: @rushstreetrhythm | catering: @entertaining_co | other: @thediamondeventgroup"
2717,953,"brixonfox",2026-07-28,2026-07-24,4,0.181818,1,1,"https://www.instagram.com/p/DbUNKQFAi4c/","https://www.instagram.com/p/DbLw1dkHAR4/","catering: @truecuisine | dj: @snpproductions | florist: @eventsbytcg | hair: @hairs2thebride | photographer: @mattwarren_photography | rentals: @mortardesigns | venue: @brixonfox","venue: @brixonfox | planner: @idoweddingsbest | photographer: @mattwarren_photography | officiant: @4everincredible | other: @_samanthamythenbarratt_ | other: @wags_of_love"
2719,942,"rockwellontheriver",2026-07-28,2026-07-23,5,0.0952381,1,1,"https://www.instagram.com/p/DbUTpqHlAiw/","https://www.instagram.com/p/DbHV4NhiUET/","attire: @saintbridal | attire: @suitsupply | attire: @suitsupply_chi | band: @funk_almighty | catering: @blueplatechicago | florist: @art_imagination | hair: @makeupbykileyy | photographer: @edandaileenphotography | planner: @caeleeyum | planner: @ohanaeventsinc | venue: @rockwellontheriver | venue: @venuelogic | videographer: @we.are.echos","venue: @rockwellontheriver | planner: @weddingdaychicago | photographer: @emullinsphoto | florist: @art_imagination | dj: @bashbeats_music | attire: @alexandragrecco | cake: @bittersweetpastryshop | catering: @cateredbydesign | hotel: @hotellincoln | beauty_other: @triciaclarkemakeup"
2724,1290,"chicagoilluminatingcompany",2026-07-29,2026-08-17,19,0.2,1,1,"https://www.instagram.com/p/DbWoB7DmT-v/","https://www.instagram.com/p/DcJIQsRj4YU/","band: @funktasticproductions | catering: @entertaining_co | florist: @lifeinbloom | hair: @triciaclarkemakeup | hotel: @thelasallechicago | photographer: @christytylerphotography | planner: @shannongailevents | venue: @chicagoilluminatingcompany","venue: @chicagoilluminatingcompany | planner: @clementinechicago | photographer: @goldenhoursweddings | videographer: @socialbridescollective | florist: @lifeinbloom | hair: @eringrahamhair | makeup: @shannonobrienweddings | catering: @entertaining_co | other: @tablescapeseventrentals | other: @thefestivefrog"
2728,1168,"adlerplanet",2026-07-30,2026-08-10,11,0.25,1,1,"https://www.instagram.com/p/DbY1-0AGG0a/","https://www.instagram.com/p/Db4OPXmAG4G/","band: @arlenmusicproductions | catering: @fftchicago | florist: @kehoedesigns | photographer: @jilltiongcophoto | planner: @bigcitybride | venue: @adlerplanet","venue: @adlerplanet | planner: @firmlyrootedevents | florist: @mertleanddot | catering: @fftchicago"
2729,768,"wildmanbt",2026-07-30,2026-07-01,29,0.0952381,1,1,"https://www.instagram.com/p/DbZSYyQkgqR/","https://www.instagram.com/p/DaQ-b0lCQsj/","attire: @jennyyoonyc | attire: @suitshopofficial | attire: @vwidon | cake: @bittersweetpastryshop | catering: @chicchefcatering | dj: @ovationchicago | florist: @all_unique_events_inc | hair: @pinmeupchicago | photographer: @bozenavoytkophotography | planner: @weddingdayadventures | venue: @wildmanbt","venue: @wildmanbt | planner: @noelle__bushman | planner: @olivefineweddings | photographer: @williams_emily | florist: @thistleandplume | hair: @elleartistryllc | band: @beatmixchicago | musician: @beatmixchicago | attire: @jennyyoonyc | attire: @sotteroandmidgley | stationery: @steraclepress | catering: @cocinafusioncatering | hotel: @nobuchicago"
2731,1300,"chicagowinery",2026-07-30,2026-08-17,18,0.230769,1,1,"https://www.instagram.com/p/DbZhVPfjW52/","https://www.instagram.com/p/DcJ9ljGD4bv/","attire: @jennyyoonyc | cake: @sweetmandyb | content_creator: @cookicaseymedia | florist: @thistleandplume | hair: @beautybyaraceli | photographer: @danielacardiliphotography | planner: @glowingmomentsevents | transportation: @windycitylimousine | venue: @chicagowinery | venue: @honeycombchicago","venue: @chicagowinery | photographer: @danielacardiliphotography | florist: @thistleandplume | makeup: @makeupbyamericaf | rentals: @glowingmomentsrentals | beauty_other: @beautybyaraceli"
2736,1239,"rockwellontheriver",2026-07-31,2026-08-13,13,0.117647,1,1,"https://www.instagram.com/p/DbbnE54CTBr/","https://www.instagram.com/p/Db_icIyC0Kt/","attire: @genevievesbridalcouture | attire: @propercloth | beauty_other: @rarebirdbeauties | catering: @blueplatechicago | dj: @velocitybandchicago | florist: @flowersfordreams | photobooth: @fotioco | photographer: @emullinsphoto | planner: @jpbdesigns | venue: @rockwellontheriver","venue: @rockwellontheriver | photographer: @impactimagesstudio | florist: @flowersfordreams | catering: @breakthrubeveragegroup | catering: @venuelogic | rentals: @gsh_casinoparties | rentals: @proemevents | photobooth: @airboothsocial | other: @sound_investment"
2750,871,"butterfieldcc_grounds",2026-08-03,2026-07-16,18,0.0526316,1,2,"https://www.instagram.com/p/Dbk59J-kXjm/","https://www.instagram.com/p/Da22awblsX-/ | https://www.instagram.com/p/Dbs7gEbFlF-/","florist: @stevesflowermarket | hair: @rarebirdbeauties | photographer: @janetdphotography | venue: @butterfieldcc_grounds","venue: @butterfieldcc_grounds | planner: @mccarronevents | photographer: @katieswider | photographer: @kerricarlquist | videographer: @anchoredfilms | florist: @carouselflowershop | hair: @thebridalcollective__ | makeup: @makeupbyamericaf | band: @davidrothsteinmusic | catering: @nadeauice | rentals: @hallsrental | rentals: @infinityeventproduction | rentals: @satinchair | transportation: @chicagocloud9limos | photobooth: @whitetiemodern | other: @nadeauice"
2766,922,"chicagoathletichotel",2026-08-06,2026-07-21,16,0.294118,1,1,"https://www.instagram.com/p/DbrDxVQlc3T/","https://www.instagram.com/p/DbEhXY5ltJJ/","attire: @viviennewestwood | dj: @lakeshore_encores | hair: @rarebirdbeauties | officiant: @zeneventschicago | photographer: @amandamegmiller | planner: @lolaeventpros | planner: @lolaloristephenson | rentals: @hmrdesigns | rentals: @nuagedesignsinc | rentals: @thefestivefrog | stationery: @steraclepress | venue: @chicagoathletichotel","venue: @chicagoathletichotel | planner: @lolaeventpros | planner: @lolaloristephenson | photographer: @joywlane | photographer: @studiothisisphotography | videographer: @highway61films | dj: @beatmixchicago | stationery: @steraclepress | rentals: @bbjlatavola | rentals: @nuagedesignsinc"
2773,818,"post433chicago",2026-08-07,2026-07-08,30,0.666667,1,1,"https://www.instagram.com/p/Dbt5b6pDnEa/","https://www.instagram.com/p/Daiq7Q-Pu8o/","dj: @sparkentgroup | makeup: @jacquesxmakeup | photographer: @protsyk_studio | venue: @post433chicago | videographer: @levfilms_ | videographer: @socialbridescollective","venue: @post433chicago | planner: @beyondcateringchi | photographer: @protsyk_studio | videographer: @levfilms_ | videographer: @socialbridescollective | makeup: @jacquesxmakeup | dj: @sparkentgroup | other: @aposhproduction | other: @mariachisirenas"
2774,1290,"chicagoilluminatingcompany",2026-08-07,2026-08-17,10,0.111111,1,1,"https://www.instagram.com/p/Dbt83ycDbva/","https://www.instagram.com/p/DcJIQsRj4YU/","attire: @dimitrasbridalcouture | catering: @entertaining_co | florist: @thelocalpetaler | hair: @nichebeauty.bykaedi | makeup: @marissas_makeuplan | photographer: @karlyellisphotography | photographer: @lex_payne8 | photographer: @rachel_create | planner: @shannongailevents | venue: @chicagoilluminatingcompany","venue: @chicagoilluminatingcompany | planner: @clementinechicago | photographer: @goldenhoursweddings | videographer: @socialbridescollective | florist: @lifeinbloom | hair: @eringrahamhair | makeup: @shannonobrienweddings | catering: @entertaining_co | other: @tablescapeseventrentals | other: @thefestivefrog"
