candidate_id,matched_wedding_id,venue_handle,candidate_date,ben_wedding_date,date_delta_days,vendor_jaccard,candidate_post_count,ben_wedding_post_count,jeremy_post_urls,ben_wedding_post_urls,candidate_vendors,ben_wedding_vendors
2596,846,"chicagomuseumevents",2026-07-14,2026-07-13,1,0.8,1,1,"https://www.instagram.com/p/DawE_ryg_TK/","https://www.instagram.com/p/DawE_ryg_TK/","band: @sarlasmusic | catering: @paramountevents | florist: @fleurinc | hair: @anniehartoonianhair | makeup: @francely_makeup | photographer: @gracecoudalweddings | planner: @lofi_events | venue: @chicagomuseumevents | videographer: @karenlouisedocumentaries","venue: @chicagomuseumevents | planner: @lofi_events | photographer: @gracecoudalweddings | videographer: @karenlouisedocumentaries | florist: @fleurinc | hair: @anniehartoonianhair | makeup: @francely_makeup | musician: @sarlasmusic | catering: @paramountevents"
2603,896,"loftlucia",2026-07-15,2026-07-18,3,0.727273,2,4,"https://www.instagram.com/p/Da0LTtKjn6c/ | https://www.instagram.com/p/Da1dtUXlJQr/","https://www.instagram.com/p/Da-qbvtRGVU/ | https://www.instagram.com/p/Da8G0Fbg_hH/ | https://www.instagram.com/p/DbiupoxRu92/ | https://www.instagram.com/p/DbOObm0Rd3T/","beauty_other: @makeupby.karishma | dj: @brahma.beatz | hair: @bridalbeautyteam | photographer: @sapanahuja | planner: @pritisweetweddings | planner: @pritisweetweddings_bijal | rentals: @elegancedecor_chicago | venue: @loftlucia | videographer: @aria_films","venue: @loftlucia | planner: @pritisweetweddings | planner: @pritisweetweddings_bijal | photographer: @sapanahuja | videographer: @aria_films | hair: @bridalbeautyteam | dj: @brahma.beatz | dj: @djsunnychicago | rentals: @elegancedecor_chicago | other: @desibts.co"
2606,862,"fairliechicago",2026-07-15,2026-07-15,0,1,1,1,"https://www.instagram.com/p/Da0a58okbmC/","https://www.instagram.com/p/Da0a58okbmC/","catering: @heartyboys | dj: @sparkentgroup | florist: @atmosphereeventsgroup | planner: @aparisevent | venue: @fairliechicago | videographer: @oldnorthfilmco","venue: @fairliechicago | planner: @aparisevent | videographer: @oldnorthfilmco | florist: @atmosphereeventsgroup | dj: @sparkentgroup | catering: @heartyboys"
2609,861,"bridgeportartcenter",2026-07-15,2026-07-15,0,0.777778,1,1,"https://www.instagram.com/p/Da0sjeCEfyU/","https://www.instagram.com/p/Da0sjeCEfyU/","beauty_other: @anomaliebeautyagency | catering: @cocinafusioncatering | dj: @djchicagogram | florist: @flowersfordreams | photographer: @elena_usa_photographer | planner: @liza_loret | rentals: @artofimaginationdecor | venue: @bridgeportartcenter","venue: @bridgeportartcenter | planner: @liza_loret | photographer: @elena_usa_photographer | florist: @flowersfordreams | makeup: @anomaliebeautyagency | dj: @djchicagogram | catering: @cocinafusioncatering | rentals: @artofimaginationdecor"
2617,874,"chicagoathletichotel",2026-07-16,2026-07-16,0,0.8125,1,1,"https://www.instagram.com/p/Da2_EbsjgQq/","https://www.instagram.com/p/Da2_EbsjgQq/","attire: @morileeofficial | attire: @verawang | beauty_other: @beautybyannkrause | cake: @cake_chicago | content_creator: @capturedbyamymichelle | dj: @toastandjamdjs | florist: @hedoniaflowers | jeweler: @nyjchicago | photographer: @emullinsphoto | planner: @ameliacoleevents | stationery: @minted | venue: @chicagoathletichotel | videographer: @oldnorthfilmco","venue: @chicagoathletichotel | planner: @ameliacoleevents | photographer: @emullinsphoto | videographer: @oldnorthfilmco | florist: @hedoniaflowers | dj: @toastandjamdjs | attire: @morileeofficial | attire: @priscillaofboston | attire: @veiledbychacha | attire: @verawang | stationery: @minted | cake: @cake_chicago | jeweler: @nyjchicago | content_creator: @capturedbyamymichelle | beauty_other: @beautybyannkrause | other: @chicagoliveweddingpainter"
2622,844,"greenhouseloft",2026-07-17,2026-07-13,4,0.75,1,2,"https://www.instagram.com/p/Da3rQDfEcgU/","https://www.instagram.com/p/Da3rQDfEcgU/ | https://www.instagram.com/p/Davr-zxkasM/","attire: @graceandivoryofficial | catering: @maisoncuisinechicago | dj: @stylemattersdjs | florist: @southsideblooms | hair: @pinmeupchicago | musician: @midtownstrings | photographer: @jppstudios | planner: @shh.events | venue: @greenhouseloft","venue: @greenhouseloft | planner: @shh.events | photographer: @jppstudios | florist: @graceandivoryofficial | florist: @southsideblooms | hair: @pinmeupchicago | dj: @stylemattersdjs | musician: @midtownstrings | attire: @graceandivoryofficial | stationery: @pinmeupchicago | catering: @maisoncuisinechicago | catering: @zeitlinsdelicatessen"
2634,887,"morgansonfulton",2026-07-17,2026-07-17,0,0.75,1,1,"https://www.instagram.com/p/Da53GaTkaOa/","https://www.instagram.com/p/Da53GaTkaOa/","band: @superflosschicago | florist: @kloeckner_preferred_flowers | hair: @solosalon | makeup: @snapciak | photographer: @zozulia.studio | planner: @clementinechicago | venue: @morgansonfulton","venue: @morgansonfulton | planner: @clementinechicago | photographer: @zozulia.studio | florist: @kloeckner_preferred_flowers | hair: @solosalon | makeup: @snapciak | musician: @superflosschicago"
2646,895,"greenhouseloft",2026-07-19,2026-07-18,1,1,1,1,"https://www.instagram.com/p/Da8n9X8Fvxs/","https://www.instagram.com/p/Da8n9X8Fvxs/","catering: @lulacafeevents | florist: @f4dweddings | photographer: @cassieannaphotography | planner: @bridget_mary_weddings | planner: @vanessa__delaney | venue: @greenhouseloft","venue: @greenhouseloft | planner: @bridget_mary_weddings | planner: @vanessa__delaney | photographer: @cassieannaphotography | florist: @f4dweddings | catering: @lulacafeevents"
2649,904,"chicagoilluminatingcompany",2026-07-19,2026-07-19,0,0.789474,4,4,"https://www.instagram.com/p/Da-nwyqxt7g/ | https://www.instagram.com/p/DbOWaXuxtQw/ | https://www.instagram.com/p/Dbv6i6HCcFW/ | https://www.instagram.com/p/Dbw27IuDbhn/","https://www.instagram.com/p/Da-nwyqxt7g/ | https://www.instagram.com/p/DbOWaXuxtQw/ | https://www.instagram.com/p/Dbv6i6HCcFW/ | https://www.instagram.com/p/Dbw27IuDbhn/","attire: @chicagoweddingdresses | attire: @graceandivoryofficial | catering: @violas.kitchen | dj: @funktasticproductions | dj: @servaunmusic | florist: @flowerchild_floraldesign | hair: @anomaliebeautyagency | hotel: @thedrakechicago | hotel: @thetalbott | musician: @thatsaxguyevents | photographer: @alanalindenfeld | photographer: @devaephotography | photographer: @kaymarie53 | planner: @momentsbymarra | venue: @chicagoilluminatingcompany","venue: @chicagoilluminatingcompany | planner: @momentsbymarra | photographer: @alanalindenfeld | photographer: @devaephotography | photographer: @kaymarie53 | florist: @flowerchild_floraldesign | hair: @anomaliebeautyagency | dj: @funktasticproductions | dj: @servaunmusic | musician: @thatsaxguyevents | attire: @chicagoweddingdresses | attire: @graceandivoryofficial | catering: @violas.kitchen | hotel: @thedrakechicago | hotel: @thetalbott | other: @anomaliebeautyagency | other: @chicagocloud9limos | other: @frostchicago | other: @kaymarie53"
2654,907,"chicagowinery",2026-07-20,2026-07-20,0,0.857143,1,1,"https://www.instagram.com/p/DbBP4iEjoEN/","https://www.instagram.com/p/DbBP4iEjoEN/","dj: @dazzlechi | florist: @esthersprivategarden | hair: @barmorebeauty | makeup: @jazzebeauty | photographer: @alyeskarphotography | venue: @chicagowinery","venue: @chicagowinery | photographer: @alyeskarphotography | florist: @esthersprivategarden | hair: @barmorebeauty | makeup: @jazzebeauty | dj: @dazzlechi | other: @mariachiedc"
2655,913,"thejoinerychicago",2026-07-20,2026-07-20,0,1,1,1,"https://www.instagram.com/p/DbBQo7PDpJf/","https://www.instagram.com/p/DbBQo7PDpJf/","cake: @bittersweetpastryshop | catering: @figdrinks | dj: @okynegroup | florist: @studio__poppy | hair: @pinmeupchicago | photographer: @fullerphotoco | planner: @stunningandbrilliantevents | venue: @thejoinerychicago","venue: @thejoinerychicago | planner: @stunningandbrilliantevents | photographer: @fullerphotoco | florist: @studio__poppy | hair: @pinmeupchicago | dj: @okynegroup | cake: @bittersweetpastryshop | catering: @figdrinks"
2664,917,"thewellsley",2026-07-21,2026-07-20,1,1,1,1,"https://www.instagram.com/p/DbCGWbKNMV5/","https://www.instagram.com/p/DbCGWbKNMV5/","florist: @flowersbystem | photographer: @lorenweddings | planner: @afresheventco | venue: @thewellsley","venue: @thewellsley | planner: @afresheventco | photographer: @lorenweddings | florist: @flowersbystem"
2665,929,"thedalcy",2026-07-21,2026-07-21,0,0.722222,1,1,"https://www.instagram.com/p/DbCbsTBAPeV/","https://www.instagram.com/p/DbCbsTBAPeV/","attire: @moniquelhuillier | attire: @suitsupply | attire: @ultimatebridechicago | cake: @sweetmandybs | dj: @djmegantaylor | dj: @figmedia | florist: @stevesflowermarket | hair: @bsansostiartistry | jeweler: @hautecarat | photobooth: @shutterboothofficial | photographer: @sallyodonnellphotography | planner: @clementinechicago | stationery: @beaconlnweddings | venue: @thedalcy | videographer: @prettyweddingfilms","venue: @thedalcy | photographer: @sallyodonnellphotography | videographer: @prettyweddingfilms | florist: @stevesflowermarket | hair: @bsansostiartistry | dj: @djmegantaylor | dj: @figmedia | attire: @moniquelhuillier | attire: @ultimatebridechicago | stationery: @beaconlnweddings | cake: @sweetmandybs | photobooth: @shutterboothofficial | jeweler: @hautecarat | other: @aposhproduction | other: @clementinechicago | other: @suitsupply"
2675,942,"rockwellontheriver",2026-07-23,2026-07-23,0,1,1,1,"https://www.instagram.com/p/DbHV4NhiUET/","https://www.instagram.com/p/DbHV4NhiUET/","attire: @alexandragrecco | beauty_other: @triciaclarkemakeup | cake: @bittersweetpastryshop | catering: @cateredbydesign | dj: @bashbeats_music | florist: @art_imagination | hotel: @hotellincoln | photographer: @emullinsphoto | planner: @weddingdaychicago | venue: @rockwellontheriver","venue: @rockwellontheriver | planner: @weddingdaychicago | photographer: @emullinsphoto | florist: @art_imagination | dj: @bashbeats_music | attire: @alexandragrecco | cake: @bittersweetpastryshop | catering: @cateredbydesign | hotel: @hotellincoln | beauty_other: @triciaclarkemakeup"
2684,943,"thedalcy",2026-07-23,2026-07-23,0,0.666667,1,1,"https://www.instagram.com/p/DbJULiwJN9s/","https://www.instagram.com/p/DbJULiwJN9s/","beauty_other: @shannonobrienweddings | dj: @goldcoastallstars | florist: @fleurinc | hair: @rarebirdbeauties | photographer: @kentdrakephoto | planner: @lolaeventpros | venue: @thedalcy","venue: @thedalcy | photographer: @kentdrakephoto | florist: @fleurinc | hair: @rarebirdbeauties | dj: @goldcoastallstars | beauty_other: @shannonobrienweddings | other: @lolaeventpros | other: @lvi_films"
2690,944,"skyonnine",2026-07-24,2026-07-23,1,1,1,1,"https://www.instagram.com/p/DbJfVAQFTDY/","https://www.instagram.com/p/DbJfVAQFTDY/","catering: @lmcateringchi | hair: @ranniamaria | makeup: @giselledozier | photographer: @jnavisuals | planner: @sweetchicevents | venue: @skyonnine","venue: @skyonnine | planner: @sweetchicevents | photographer: @jnavisuals | hair: @ranniamaria | makeup: @giselledozier | catering: @lmcateringchi"
2692,957,"armourhouseweddings",2026-07-24,2026-07-24,0,0.846154,3,2,"https://www.instagram.com/p/DbKH1ktDUEF/ | https://www.instagram.com/p/Dblypn8j1rx/ | https://www.instagram.com/p/DbMrpRNjR38/","https://www.instagram.com/p/DbKH1ktDUEF/ | https://www.instagram.com/p/DbMrpRNjR38/","attire: @centurygirlvintage | attire: @inesdisanto | attire: @rosieetiennebridal | attire: @thebrideroom | cake: @alliancebakery | dj: @okynegroup | florist: @ohmyfloralco | hair: @rarebirdbeauties | photographer: @christytylerphotography | planner: @nouvelle.events | venue: @armourhouseweddings | videographer: @smilingtoadfilms","venue: @armourhouseweddings | planner: @nouvelle.events | photographer: @christytylerphotography | videographer: @smilingtoadfilms | florist: @ohmyfloralco | hair: @rarebirdbeauties | dj: @okynegroup | attire: @centurygirlvintage | attire: @inesdisanto | attire: @rosieetiennebridal | attire: @thebrideroom | other: @alliancebakery"
2697,953,"brixonfox",2026-07-24,2026-07-24,0,0.666667,1,1,"https://www.instagram.com/p/DbLw1dkHAR4/","https://www.instagram.com/p/DbLw1dkHAR4/","officiant: @4everincredible | photographer: @mattwarren_photography | planner: @idoweddingsbest | venue: @brixonfox","venue: @brixonfox | planner: @idoweddingsbest | photographer: @mattwarren_photography | officiant: @4everincredible | other: @_samanthamythenbarratt_ | other: @wags_of_love"
2703,963,"fairliechicago",2026-07-26,2026-07-25,1,0.571429,1,1,"https://www.instagram.com/p/DbOkdugB2Jk/","https://www.instagram.com/p/DbOkdugB2Jk/","beauty_other: @rarebirdbeauties | photographer: @samschultzphotography | planner: @fiercepros | venue: @fairliechicago","venue: @fairliechicago | planner: @fiercepros | photographer: @samschultzphotography | beauty_other: @rarebirdbeauties | other: @findsoundmind | other: @michael.and.kristin | other: @partyvibeonline"
2711,984,"sarabandechicago",2026-07-27,2026-07-27,0,0.571429,1,1,"https://www.instagram.com/p/DbTprmskac1/","https://www.instagram.com/p/DbTprmskac1/","catering: @paramountevents | dj: @stylemattersdjs | florist: @nerinefloral | planner: @jemeventsandweddings | venue: @sarabandechicago","venue: @sarabandechicago | florist: @nerinefloral | dj: @stylemattersdjs | catering: @paramountevents | other: @jemeventsandweddings | other: @kanin.chi"
2712,983,"sarabandechicago",2026-07-27,2026-07-27,0,1,1,1,"https://www.instagram.com/p/DbTqKxbFihW/","https://www.instagram.com/p/DbTqKxbFihW/","attire: @aisle_and_veil | photographer: @thekodakcollective | planner: @eventsbyrmh | venue: @sarabandechicago","venue: @sarabandechicago | planner: @eventsbyrmh | photographer: @thekodakcollective | attire: @aisle_and_veil"
2716,982,"chicagoilluminatingcompany",2026-07-28,2026-07-27,1,0.75,3,3,"https://www.instagram.com/p/Db4RY6vDTX0/ | https://www.instagram.com/p/Dbb-_APjbUU/ | https://www.instagram.com/p/DbUJILnhOIV/","https://www.instagram.com/p/Db4RY6vDTX0/ | https://www.instagram.com/p/Dbb-_APjbUU/ | https://www.instagram.com/p/DbUJILnhOIV/","beauty_other: @windycityglam | catering: @violas.kitchen | florist: @ashaddevents | hotel: @marquis_chicago | photographer: @goldenhoursweddings | planner: @simplyelegantxo | transportation: @the312limo | venue: @chicagoilluminatingcompany | videographer: @goldenhoursweddings | videographer: @okynemedialab","venue: @chicagoilluminatingcompany | planner: @simplyelegantxo | photographer: @goldenhoursweddings | videographer: @okynemedialab | florist: @ashaddevents | catering: @violas.kitchen | transportation: @the312limo | hotel: @marquis_chicago | beauty_other: @windycityglam | other: @blimsanity1 | other: @iiisshaxx"
2721,1009,"lshiremarriott",2026-07-28,2026-07-29,1,0.733333,1,2,"https://www.instagram.com/p/DbV0KG-uaMb/","https://www.instagram.com/p/Dba8GFtEagc/ | https://www.instagram.com/p/DbYhS9WkUF7/","beauty_other: @hairs2thebride | catering: @ashyanacatering | dj: @djeetchicago | dj: @shaadientertainment | dj: @the.donnybrooks | florist: @f4dweddings | officiant: @forever.incredible | photographer: @devaephotography | planner: @_eleganteweddingsandevents | planner: @misspaigeelizabeth | venue: @lshiremarriott | videographer: @goodweddingfilms","venue: @lshiremarriott | planner: @_eleganteweddingsandevents | planner: @misspaigeelizabeth | photographer: @devaephotography | photographer: @kaileereiphotography | photographer: @roostandharborphoto | videographer: @goodweddingfilms | florist: @f4dweddings | dj: @djjeetchicago | dj: @shaadientertainment | dj: @the.donnybrooks | catering: @ashyanacatering | officiant: @forever.incredible | beauty_other: @hairs2thebride"
2727,1012,"wildmanbt",2026-07-29,2026-07-29,0,1,1,1,"https://www.instagram.com/p/DbYosEvFlDi/","https://www.instagram.com/p/DbYosEvFlDi/","beauty_other: @windycityglam | cake: @redribbonusa | catering: @woodenpaddle | photographer: @kate_scott_photography | planner: @lolaeventpros | planner: @lolanicolew | venue: @wildmanbt | videographer: @reellovevideo","venue: @wildmanbt | planner: @lolaeventpros | planner: @lolanicolew | photographer: @kate_scott_photography | videographer: @reellovevideo | cake: @redribbonusa | catering: @woodenpaddle | beauty_other: @windycityglam"
2737,1222,"thelibraryat190",2026-07-31,2026-08-12,12,0.526316,2,1,"https://www.instagram.com/p/Dbdu9BHDg7w/ | https://www.instagram.com/p/DcGxVWFDpD0/","https://www.instagram.com/p/Db9FRD1mlqD/","cake: @flourishcakedesign | catering: @entertaining_co | content_creator: @lanoviacreations | dj: @beatmixchicago | florist: @lifeinbloom | hair: @bridalartistryteam | officiant: @the.urban.union | photographer: @kentdrakephoto | planner: @eventsbyshaunrajah | rentals: @tailoredelements3520 | stationery: @bydamistudiosnyc | transportation: @midwesttransportation | venue: @thelibraryat190 | videographer: @lvi_films","venue: @thelibraryat190 | planner: @eventsbyshaunrajah | photographer: @kentdrakephoto | videographer: @lanoviacreations | videographer: @lvi_films | florist: @lifeinbloom | hair: @bridalartistryteam | dj: @beatmixchicago | cake: @flourishcakedesign | catering: @entertaining_co | rentals: @tailoredelements3520 | other: @eleganteventlighting | other: @kyjsteiner | other: @thefestivefrog | other: @theweddingdresser"
2745,1052,"therookerybuilding",2026-08-01,2026-08-01,0,1,1,1,"https://www.instagram.com/p/DbgW-yIFqZf/","https://www.instagram.com/p/DbgW-yIFqZf/","attire: @jennyyoonyc | florist: @branchingoutchicago | hair: @hairs2thebride | photographer: @shvedyphotography | planner: @weddingdaychicago | venue: @therookerybuilding","venue: @therookerybuilding | planner: @weddingdaychicago | photographer: @shvedyphotography | florist: @branchingoutchicago | hair: @hairs2thebride | attire: @jennyyoonyc"
2748,1062,"venutis.banquets",2026-08-03,2026-08-03,0,0.769231,1,1,"https://www.instagram.com/p/DbjvO2pjTgv/","https://www.instagram.com/p/DbjvO2pjTgv/","attire: @genevievesbridalcouture | cake: @thebakinginstitute | dj: @dj_sho_chicago | dj: @thedjfirm | florist: @all_unique_events_inc | musician: @alexkelsh | photobooth: @snapboothchicago | photographer: @eljaycabreraphotography | planner: @honorary.bridesmaid | venue: @venutis.banquets | videographer: @blushandbriarfilms","venue: @venutis.banquets | photographer: @eljaycabreraphotography | videographer: @blushandbriarfilms | florist: @all_unique_events_inc | dj: @dj_sho_chicago | dj: @thedjfirm | musician: @alexkelsh | attire: @genevievesbridalcouture | cake: @thebakinginstitute | photobooth: @snapboothchicago | other: @honorary.bridesmaid | other: @theblacktux"
2752,1060,"311pazzos",2026-08-03,2026-08-03,0,0.8,1,1,"https://www.instagram.com/p/DblWIkVxZBL/","https://www.instagram.com/p/DblWIkVxZBL/","attire: @newhite_bridal | cake: @sweetmandybs | dj: @rebelentertainmentgroup | hair: @windycityglam | makeup: @windycityglam | photographer: @alanalindenfeld | photographer: @devaephotography | transportation: @chicagocloud9limos | venue: @311pazzos","venue: @311pazzos | photographer: @alanalindenfeld | photographer: @devaephotography | hair: @windycityglam | dj: @rebelentertainmentgroup | attire: @newhite_bridal | cake: @sweetmandybs | transportation: @chicagocloud9limos | other: @kaymarie53"
2753,1065,"rockwellontheriver",2026-08-03,2026-08-03,0,0.789474,1,1,"https://www.instagram.com/p/DblakQPEXGp/","https://www.instagram.com/p/DblakQPEXGp/","attire: @prada | attire: @septnewyork | attire: @theblacktux | cake: @emmakreber | catering: @bokacateringchicago | dj: @goldcoastevents | florist: @thistleandplume | hair: @tamaraholdenhair | makeup: @alyssadianamakeup | photobooth: @snapbooth | photographer: @melissaferraraphoto | planner: @everlieco | rentals: @boweryandbash | rentals: @mdmentertainmentchicago | stationery: @lcga | transportation: @chicagocloud9limos | venue: @rockwellontheriver","venue: @rockwellontheriver | planner: @everlieco | photographer: @melissaferraraphoto | florist: @thistleandplume | hair: @tamaraholdenhair | makeup: @alyssadianamakeup | dj: @goldcoastevents | attire: @septnewyork | attire: @theblacktux | cake: @emmakreber | catering: @bokacateringchicago | rentals: @boweryandbash | rentals: @mdmentertainmentchicago | transportation: @chicagocloud9limos | photobooth: @snapbooth | other: @lcga | other: @prada"
2757,1091,"loftlucia",2026-08-04,2026-08-04,0,0.666667,1,1,"https://www.instagram.com/p/DbmWgRilM8K/","https://www.instagram.com/p/DbmWgRilM8K/","catering: @maisoncuisinechicago | dj: @sparkentgroup | photographer: @stephanieparshallphotography | venue: @loftlucia","venue: @loftlucia | photographer: @stephanieparshallphotography | dj: @sparkentgroup | catering: @maisoncuisinechicago | other: @bweid173 | other: @kingkwame001"
2758,1090,"skyonnine",2026-08-04,2026-08-04,0,1,1,1,"https://www.instagram.com/p/DboKtCUmm9B/","https://www.instagram.com/p/DboKtCUmm9B/","catering: @lmcateringchi | dj: @remixent | hair: @dallora_beauty | hair: @diemangiebeauty | photographer: @mayahleephotography | photographer: @mlp.associates | venue: @skyonnine","venue: @skyonnine | photographer: @mayahleephotography | photographer: @mlp.associates | hair: @dallora_beauty | hair: @diemangiebeauty | dj: @remixent | catering: @lmcateringchi"
2759,1099,"universityclubofchicago",2026-08-05,2026-08-04,1,1,1,1,"https://www.instagram.com/p/DboVYiGoMcN/","https://www.instagram.com/p/DboVYiGoMcN/","florist: @rogerspark.florist | hair: @rarebirdbeauties | makeup: @bridesbydenise | musician: @djchicagogram | photographer: @clingpeck | planner: @1finedayevents | rentals: @tablescapeseventrentals | transportation: @premiertrolley | venue: @universityclubofchicago","venue: @universityclubofchicago | planner: @1finedayevents | photographer: @clingpeck | florist: @rogerspark.florist | hair: @rarebirdbeauties | makeup: @bridesbydenise | musician: @djchicagogram | rentals: @tablescapeseventrentals | transportation: @premiertrolley"
2760,1098,"holynamecathedral",2026-08-05,2026-08-04,1,0.538462,1,1,"https://www.instagram.com/p/Dbor9vNNCWP/","https://www.instagram.com/p/Dbor9vNNCWP/","beauty_other: @rarebirdbeauties | catering: @morgansonfulton | dj: @indigobandchicago | florist: @ashaddevents | hair: @satinchair | photographer: @aubreyandbrandon | planner: @clementinechicago | transportation: @premiertrolley | venue: @holynamecathedral","venue: @holynamecathedral | venue: @universityclubofchicago | planner: @clementinechicago | photographer: @aubreyandbrandon | florist: @ashaddevents | band: @indigobandchicago | catering: @morgansonfulton | rentals: @satinchair | transportation: @premiertrolley | beauty_other: @rarebirdbeauties | other: @aposhproduction"
2767,1111,"thejoinerychicago",2026-08-06,2026-08-05,1,1,1,1,"https://www.instagram.com/p/DbrLUoxm3u8/","https://www.instagram.com/p/DbrLUoxm3u8/","beauty_other: @windycityglam | catering: @cocinafusioncatering | dj: @goldnoisedjs | florist: @xodesign_co | photographer: @madiellisphoto | planner: @lofi_events | venue: @thejoinerychicago","venue: @thejoinerychicago | planner: @lofi_events | photographer: @madiellisphoto | florist: @xodesign_co | dj: @goldnoisedjs | catering: @cocinafusioncatering | beauty_other: @windycityglam"
2768,1290,"chicagoilluminatingcompany",2026-08-06,2026-08-17,11,0.8,1,1,"https://www.instagram.com/p/DbrdHb-jYgv/","https://www.instagram.com/p/DcJIQsRj4YU/","catering: @entertaining_co | florist: @lifeinbloom | hair: @eringrahamhair | makeup: @shannonobrienweddings | photographer: @goldenhoursweddings | planner: @clementinechicago | venue: @chicagoilluminatingcompany | videographer: @socialbridescollective","venue: @chicagoilluminatingcompany | planner: @clementinechicago | photographer: @goldenhoursweddings | videographer: @socialbridescollective | florist: @lifeinbloom | hair: @eringrahamhair | makeup: @shannonobrienweddings | catering: @entertaining_co | other: @tablescapeseventrentals | other: @thefestivefrog"
2778,1134,"firstladycruises",2026-08-07,2026-08-07,0,0.928571,1,1,"https://www.instagram.com/p/DbvuLD6DlaJ/","https://www.instagram.com/p/DbvuLD6DlaJ/","beauty_other: @makiajbeauty | cake: @alliancebakery | catering: @indiahousecatering | dj: @drsrimix | photobooth: @slomoestudios | photographer: @sapanahuja | planner: @emeraldeventsbysonam | rentals: @alexandriadesignstudios | rentals: @covered_affairs | transportation: @topfleetlimo | venue: @firstladycruises | videographer: @desi.bts | videographer: @visi_studio","venue: @firstladycruises | planner: @emeraldeventsbysonam | photographer: @sapanahuja | videographer: @desi.bts | videographer: @visi_studio | dj: @drsrimix | cake: @alliancebakery | catering: @indiahousecatering | rentals: @alexandriadesignstudios | rentals: @covered_affairs | transportation: @topfleetlimo | photobooth: @slomoestudios | beauty_other: @makiajbeauty | other: @xlnceg"
2779,1142,"revelspace",2026-08-07,2026-08-07,0,0.857143,1,1,"https://www.instagram.com/p/Dbvj5qthbf0/","https://www.instagram.com/p/Dbvj5qthbf0/","beauty_other: @rarebirdbeauties | catering: @limelightcatering | photographer: @studiothisisphotography | planner: @bigcitybride | venue: @revelspace | videographer: @wearewholehearted","venue: @revelspace | planner: @bigcitybride | photographer: @studiothisisphotography | videographer: @wearewholehearted | catering: @limelightcatering | beauty_other: @rarebirdbeauties | other: @frostchicago"
